anchor	endpoint	alpha	beta	relation	n	direct	closed	formula_match	sign	cone_ok
right	x=0	3/2	5	beta_gt_alpha	40	91343852333181432387730302044767688728495783936/1328009581482208136202733812814716634449375	91343852333181432387730302044767688728495783936/1328009581482208136202733812814716634449375	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	40	-8911686917166116972433153836545995075/182687704666362864775460604089535377456991567872	-8911686917166116972433153836545995075/182687704666362864775460604089535377456991567872	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	41	730750818665451459101842416358141509827966271488/9488532227112008857216634343734134793964375	730750818665451459101842416358141509827966271488/9488532227112008857216634343734134793964375	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	41	-58160916929331133432484644141380199125/1461501637330902918203684832716283019655932542976	-58160916929331133432484644141380199125/1461501637330902918203684832716283019655932542976	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	42	5846006549323611672814739330865132078623730171904/67964574500026165200211285590687701859080625	5846006549323611672814739330865132078623730171904/67964574500026165200211285590687701859080625	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	42	-3050354472995771147044141442734089166875/93536104789177786765035829293842113257979682750464	-3050354472995771147044141442734089166875/93536104789177786765035829293842113257979682750464	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	43	374144419156711147060143317175368453031918731001856/3903865878551148311748306397155884378416269375	374144419156711147060143317175368453031918731001856/3903865878551148311748306397155884378416269375	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	43	-160672752955144598582059776810136411014375/5986310706507378352962293074805895248510699696029696	-160672752955144598582059776810136411014375/5986310706507378352962293074805895248510699696029696	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	44	23945242826029513411849172299223580994042798784118784/224751135579444681376366782579117343500250936875	23945242826029513411849172299223580994042798784118784/224751135579444681376366782579117343500250936875	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	44	-1062276429537727431768246638681873300249325/47890485652059026823698344598447161988085597568237568	-1062276429537727431768246638681873300249325/47890485652059026823698344598447161988085597568237568	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	45	1340933598257652751063553648756520535666396731910651904/11346721616253678628344002994780009884712668727375	1340933598257652751063553648756520535666396731910651904/11346721616253678628344002994780009884712668727375	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	45	-7051016018178656670631114747580151952949049/383123885216472214589586756787577295904684780545900544	-7051016018178656670631114747580151952949049/383123885216472214589586756787577295904684780545900544	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	46	10727468786061222008508429190052164285331173855285215232/82007874269629528282501951056390424382452739076675	10727468786061222008508429190052164285331173855285215232/82007874269629528282501951056390424382452739076675	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	46	-93960371825955402239858067563907454757624205/6129982163463555433433388108601236734474956488734408704	-93960371825955402239858067563907454757624205/6129982163463555433433388108601236734474956488734408704	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	47	171639500576979552136134867040834628565298781684563443712/1187815409670063891548817852178759042752177456038175	171639500576979552136134867040834628565298781684563443712/1187815409670063891548817852178759042752177456038175	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	47	-1256668833637415140261672122788689688812056675/98079714615416886934934209737619787751599303819750539264	-1256668833637415140261672122788689688812056675/98079714615416886934934209737619787751599303819750539264	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	48	2746232009231672834178157872653354057044780506953015099392/17237977186198793688819491587714675861362877188571425	2746232009231672834178157872653354057044780506953015099392/17237977186198793688819491587714675861362877188571425	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	48	-8433117267239760721127070157330389295361411775/784637716923335095479473677900958302012794430558004314112	-8433117267239760721127070157330389295361411775/784637716923335095479473677900958302012794430558004314112	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	49	21969856073853382673425262981226832456358244055624120795136/125315637084574458941152460508033384336658288883793525	21969856073853382673425262981226832456358244055624120795136/125315637084574458941152460508033384336658288883793525	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	49	-56782989599414388855588939059357954588766839285/6277101735386680763835789423207666416102355444464034512896	-56782989599414388855588939059357954588766839285/6277101735386680763835789423207666416102355444464034512896	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	50	25108406941546723055343157692830665664409421777856138051584/130378895148597669403421246791186248350260643990209425	25108406941546723055343157692830665664409421777856138051584/130378895148597669403421246791186248350260643990209425	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	50	-1534320625461578927960238267622080004121925789823/200867255532373784442745261542645325315275374222849104412672	-1534320625461578927960238267622080004121925789823/200867255532373784442745261542645325315275374222849104412672	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	51	803469022129495137770981046170581301261101496891396417650688/3804693212972713807136201838179162338221242429168838675	803469022129495137770981046170581301261101496891396417650688/3804693212972713807136201838179162338221242429168838675	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	51	-41588164321721744626290668832914273795936409566255/6427752177035961102167848369364650410088811975131171341205504	-41588164321721744626290668832914273795936409566255/6427752177035961102167848369364650410088811975131171341205504	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	52	179977060957006910860699754342210211482486735303672797553754112/778493630577206335660167053310238076327620183357827464325	179977060957006910860699754342210211482486735303672797553754112/778493630577206335660167053310238076327620183357827464325	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	52	-282663657685749425817529137530424601389803727451225/51422017416287688817342786954917203280710495801049370729644032	-282663657685749425817529137530424601389803727451225/51422017416287688817342786954917203280710495801049370729644032	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	53	1439816487656055286885598034737681691859893882429382380430032896/5698121256112292471356540337568403197512327040802392311475	1439816487656055286885598034737681691859893882429382380430032896/5698121256112292471356540337568403197512327040802392311475	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	53	-1926771618696023117071795634726675701934120907810425/411376139330301510538742295639337626245683966408394965837152256	-1926771618696023117071795634726675701934120907810425/411376139330301510538742295639337626245683966408394965837152256	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	54	11518531901248442295084784277901453534879151059435059043440263168/41771791300652533295280587641215944655988964390873411316675	11518531901248442295084784277901453534879151059435059043440263168/41771791300652533295280587641215944655988964390873411316675	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	54	-26341254027800207563222209474076891884407829224404895/6582018229284824168619876730229402019930943462534319453394436096	-26341254027800207563222209474076891884407829224404895/6582018229284824168619876730229402019930943462534319453394436096	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	55	184296510419975076721356548446423256558066416950960944695044210688/613360935538960079290588967680905311643589369784632745830725	184296510419975076721356548446423256558066416950960944695044210688/613360935538960079290588967680905311643589369784632745830725	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	55	-361091092099123501055187074790542573667898799958153659/105312291668557186697918027683670432318895095400549111254310977536	-361091092099123501055187074790542573667898799958153659/105312291668557186697918027683670432318895095400549111254310977536	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	56	2948744166719601227541704775142772104929062671215375115120707371008/9019422281613888379076365639504460074496715814701894639510825	2948744166719601227541704775142772104929062671215375115120707371008/9019422281613888379076365639504460074496715814701894639510825	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	56	-2481427150623008935067242748230090293397326761214281755/842498333348457493583344221469363458551160763204392890034487820288	-2481427150623008935067242748230090293397326761214281755/842498333348457493583344221469363458551160763204392890034487820288	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	57	3369993333393829974333376885877453834204643052817571560137951281152/9486848713976744572174982155988562183063970256711828893700175	3369993333393829974333376885877453834204643052817571560137951281152/9486848713976744572174982155988562183063970256711828893700175	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	57	-17095546498531789667859575615686566767875592202835719925/6739986666787659948666753771754907668409286105635143120275902562304	-17095546498531789667859575615686566767875592202835719925/6739986666787659948666753771754907668409286105635143120275902562304	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	58	26959946667150639794667015087019630673637144422540572481103610249216/69944257364337503888759635465478395736783465297692587936707025	26959946667150639794667015087019630673637144422540572481103610249216/69944257364337503888759635465478395736783465297692587936707025	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	58	-3778115776175525516596966211066731255700505876826694103425/1725436586697640946858688965569256363112777243042596638790631055949824	-3778115776175525516596966211066731255700505876826694103425/1725436586697640946858688965569256363112777243042596638790631055949824	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	59	48312224427533946512043291035939178167157762805192705886137669566595072/115664486928159452264045517181412773750060923780617642918001183675	48312224427533946512043291035939178167157762805192705886137669566595072/115664486928159452264045517181412773750060923780617642918001183675	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	59	-836939831710021414053534099586920974628178217237347206080255/441711766194596082395824375185729628956870974218904739530401550323154944	-836939831710021414053534099586920974628178217237347206080255/441711766194596082395824375185729628956870974218904739530401550323154944	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	60	12367929453448690307083082505200429610792387278129332706851243409048338432/27359099792622331977841535794834175329341333894261480920988741523125	12367929453448690307083082505200429610792387278129332706851243409048338432/27359099792622331977841535794834175329341333894261480920988741523125	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	60	-5807074832326456272894521214056943993189359630369901383726077/3533694129556768659166595001485837031654967793751237916243212402585239552	-5807074832326456272894521214056943993189359630369901383726077/3533694129556768659166595001485837031654967793751237916243212402585239552	true	negative	false
right	x=0	3/2	5	beta_gt_alpha	61	98943435627589522456664660041603436886339098225034661654809947272386707456/202482848115561547854654722957106076155381666933054083739252341109375	98943435627589522456664660041603436886339098225034661654809947272386707456/202482848115561547854654722957106076155381666933054083739252341109375	true	positive	true
left	x=1	3/2	5	beta_gt_alpha	61	-40381626208511653186681711291779970101893443833983371223332625/28269553036454149273332760011886696253239742350009903329945699220681916416	-40381626208511653186681711291779970101893443833983371223332625/28269553036454149273332760011886696253239742350009903329945699220681916416	true	negative	false
